Tenure;WarehouseToHome;NumberOfDeviceRegistered;PreferedOrderCat;SatisfactionScore;MaritalStatus;NumberOfAddress;Complain;DaySinceLastOrder;CashbackAmount;Churn
16.0;18.0;4;Grocery;4;Married;2;0;9.0;243.36.00;0
10.0;6.0;3;Fashion;1;Single;5;0;2.0;174.91;0
16.0;10.0;4;Fashion;1;Single;4;0;17.0;202.31.00;0
18.0;15.0;3;Fashion;5;Married;5;1;2.0;207.61;0
6.0;23.0;3;Grocery;3;Single;2;0;0.0;274.44.00;0
8.0;11.0;4;Laptop & Accessory;4;Married;6;0;11.0;169.44.00;0
10.0;7.0;4;Laptop & Accessory;4;Divorced;2;0;6.0;177.28.00;0
8.0;7.0;5;Others;3;Married;2;0;10.0;324.99;0
8.0;23.0;3;Fashion;3;Divorced;9;0;8.0;207.39.00;0
8.0;21.0;3;Others;4;Single;10;0;16.0;312.22.00;0
3.0;11.0;5;Phone;5;Married;3;0;1.0;146.09.00;0
13.0;20.0;4;Others;3;Single;2;0;9.0;296.26.00;0
6.0;12.0;2;Phone;1;Married;5;0;3.0;158.12.00;0
2.0;11.0;3;Laptop & Accessory;1;Married;3;0;2.0;169.31.00;0
6.0;9.0;3;Laptop & Accessory;2;Single;9;0;8.0;175.55.00;0
9.0;6.0;3;Laptop & Accessory;4;Divorced;1;0;5.0;152.28.00;0
9.0;10.0;3;Laptop & Accessory;4;Married;8;0;2.0;151.31.00;0
22.0;11.0;4;Fashion;2;Single;3;0;9.0;203.98;0
11.0;21.0;4;Fashion;1;Married;1;1;3.0;21.510.000.000.000.000;0
10.0;10.0;3;Mobile;3;Married;8;1;3.0;129.96;0
9.0;8.0;4;Laptop & Accessory;1;Single;2;0;8.0;138.86;0
1.0;9.0;5;Phone;2;Single;3;0;1.0;150.64;1
4.0;11.0;4;Mobile;4;Single;1;1;2.0;126.57.00;0
1.0;23.0;4;Phone;4;Married;11;0;3.0;153.11.00;0
9.0;7.0;5;Phone;3;Divorced;8;0;8.0;147.58.00;0
8.0;11.0;4;Laptop & Accessory;3;Married;11;0;3.0;190.38.00;0
9.0;16.0;4;Laptop & Accessory;3;Single;3;0;9.0;175.98;0
8.0;9.0;4;Grocery;3;Divorced;7;0;4.0;301.39.00;0
0.0;11.0;4;Mobile;4;Married;2;0;0.0;12.596.000.000.000.000;1
9.0;11.0;5;Phone;3;Married;2;0;3.0;149.03.00;0
7.0;11.0;3;Laptop & Accessory;4;Married;5;0;10.0;144.44.00;0
1.0;11.0;4;Phone;1;Married;5;0;3.0;161.69;0
11.0;15.0;4;Laptop & Accessory;4;Married;4;0;8.0;165.71;0
7.0;15.0;4;Laptop & Accessory;3;Married;2;0;3.0;196.04.00;0
5.0;11.0;4;Mobile;4;Divorced;7;0;2.0;123.32.00;0
9.0;11.0;4;Laptop & Accessory;3;Divorced;3;0;1.0;171.01.00;0
3.0;14.0;4;Phone;5;Single;5;0;3.0;145.62;0
14.0;9.0;5;Phone;2;Single;2;1;4.0;148.42.00;0
0.0;11.0;4;Mobile;4;Single;1;0;4.0;134.79;1
13.0;11.0;4;Laptop & Accessory;1;Single;9;0;8.0;166.08.00;0
17.0;6.0;3;Laptop & Accessory;3;Divorced;8;0;0.0;147.68;0
0.0;11.0;4;Fashion;5;Married;2;0;10.0;173.36.00;1
19.0;11.0;5;Grocery;4;Single;3;0;7.0;292.04.00;0
18.0;8.0;4;Laptop & Accessory;1;Married;2;0;9.0;157.07.00;0
13.0;18.0;4;Fashion;2;Divorced;3;0;8.0;201.54.00;1
0.0;11.0;3;Phone;2;Single;2;0;0.0;11.050.999.999.999.900;0
13.0;18.0;4;Fashion;1;Married;3;0;8.0;201.54.00;1
8.0;7.0;2;Laptop & Accessory;2;Married;2;0;3.0;222.25.00;0
16.0;7.0;4;Laptop & Accessory;3;Married;3;0;7.0;174.07.00;0
7.0;8.0;4;Laptop & Accessory;5;Married;7;0;9.0;159.57.00;0
0.0;11.0;4;Laptop & Accessory;3;Divorced;4;1;1.0;159.16.00;1
8.0;8.0;4;Fashion;1;Single;3;0;3.0;223.88;0
2.0;8.0;3;Laptop & Accessory;2;Single;2;0;9.0;145.54.00;0
20.0;11.0;4;Mobile;1;Married;10;1;0.0;12.380.000.000.000.000;1
2.0;11.0;4;Laptop & Accessory;5;Married;3;0;9.0;170.58.00;0
0.0;11.0;4;Mobile;3;Married;2;1;7.0;123.66;1
8.0;15.0;4;Fashion;3;Married;2;1;15.0;20.685.000.000.000.000;0
4.0;11.0;4;Laptop & Accessory;3;Divorced;9;1;3.0;172.36.00;0
15.0;8.0;4;Phone;1;Married;5;0;1.0;152.82;0
13.0;16.0;4;Laptop & Accessory;4;Single;22;0;4.0;192.82;0
4.0;13.0;1;Laptop & Accessory;1;Married;5;0;7.0;169.29.00;0
1.0;9.0;4;Phone;4;Married;11;0;3.0;159.68;0
0.0;17.0;2;Laptop & Accessory;3;Divorced;9;0;2.0;147.07.00;1
3.0;11.0;3;Mobile;3;Married;2;0;0.0;126.93;0
8.0;9.0;4;Grocery;3;Married;7;0;4.0;301.39.00;0
7.0;8.0;3;Laptop & Accessory;2;Single;2;0;4.0;162.74;0
8.0;7.0;2;Phone;1;Single;4;0;4.0;157.08.00;0
7.0;7.0;2;Laptop & Accessory;4;Married;3;1;3.0;179.88;0
0.0;9.0;4;Mobile;1;Married;1;1;0.0;128.53.00;1
16.0;9.0;4;Phone;3;Married;2;1;1.0;151.96;0
9.0;9.0;3;Laptop & Accessory;4;Single;5;0;7.0;144.85;0
8.0;18.0;4;Grocery;1;Married;5;0;13.0;285.32.00;0
0.0;6.0;4;Laptop & Accessory;2;Divorced;7;0;2.0;147.75;0
1.0;22.0;4;Fashion;3;Married;9;1;8.0;261.01.00;1
9.0;9.0;3;Phone;4;Married;2;0;7.0;136.92;0
8.0;11.0;4;Laptop & Accessory;1;Married;5;1;9.0;179.15.00;0
8.0;17.0;4;Laptop & Accessory;3;Married;3;1;8.0;165.01.00;0
2.0;13.0;3;Laptop & Accessory;1;Married;2;1;0.0;166.23.00;0
8.0;9.0;5;Grocery;5;Single;9;0;3.0;292.56.00;0
7.0;11.0;4;Grocery;3;Single;3;0;1.0;299.44.00;0
20.0;10.0;4;Grocery;3;Divorced;5;0;10.0;299.65;0
6.0;11.0;4;Phone;3;Single;11;0;8.0;165.25.00;0
8.0;8.0;4;Fashion;3;Divorced;7;0;0.0;206.86;0
3.0;7.0;4;Laptop & Accessory;5;Married;2;0;3.0;178.73;0
8.0;14.0;2;Laptop & Accessory;2;Married;2;1;10.0;177.02.00;0
8.0;12.0;1;Phone;5;Married;2;1;0.0;11.600.999.999.999.900;1
8.0;9.0;4;Laptop & Accessory;2;Single;6;0;5.0;151.71;0
8.0;9.0;3;Mobile;4;Single;5;0;2.0;120.88;0
1.0;23.0;4;Laptop & Accessory;5;Single;7;0;3.0;178.24.00;1
15.0;21.0;4;Phone;3;Married;6;0;9.0;149.51.00;0
18.0;11.0;4;Laptop & Accessory;1;Single;3;0;18.0;170.41.00;0
15.0;14.0;3;Others;1;Married;2;0;9.0;284.03.00;0
4.0;11.0;4;Laptop & Accessory;3;Married;9;1;3.0;172.36.00;0
2.0;12.0;4;Mobile;4;Married;2;0;0.0;128.04.00;0
0.0;15.0;3;Phone;5;Single;8;0;4.0;142.00.00;1
9.0;10.0;5;Phone;3;Married;3;0;1.0;137.81;0
1.0;21.0;4;Phone;5;Married;3;1;9.0;147.35.00;0
6.0;16.0;6;Laptop & Accessory;1;Married;2;0;8.0;171.68;0
1.0;11.0;6;Phone;2;Single;3;1;1.0;136.18.00;1
20.0;8.0;3;Laptop & Accessory;1;Married;6;0;4.0;150.07.00;0
8.0;13.0;4;Phone;3;Married;10;0;3.0;147.67;0
1.0;21.0;4;Phone;1;Married;7;1;5.0;149.36.00;1
1.0;7.0;4;Laptop & Accessory;3;Divorced;2;0;3.0;173.98;0
10.0;11.0;3;Laptop & Accessory;3;Married;4;1;7.0;144.49.00;0
3.0;10.0;5;Fashion;3;Divorced;3;0;8.0;24.435.000.000.000.000;0
4.0;11.0;3;Mobile;4;Married;2;0;2.0;12.788.999.999.999.900;0
4.0;7.0;4;Phone;4;Divorced;2;1;8.0;160.79;0
5.0;9.0;6;Phone;1;Married;3;1;1.0;136.29.00;0
6.0;17.0;4;Fashion;1;Single;4;0;1.0;237.44.00;0
0.0;11.0;3;Mobile;1;Single;3;0;2.0;12.580.000.000.000.000;0
8.0;8.0;4;Mobile;1;Married;9;0;4.0;126.62;0
22.0;8.0;3;Others;1;Married;4;0;3.0;291.61;0
5.0;16.0;5;Phone;4;Single;2;1;3.0;151.57.00;0
19.0;6.0;1;Grocery;5;Single;2;0;12.0;275.67;0
7.0;21.0;3;Grocery;5;Married;8;0;9.0;270.07.00;0
2.0;8.0;3;Laptop & Accessory;1;Single;2;0;9.0;145.54.00;0
8.0;11.0;4;Others;1;Married;2;0;13.0;295.86;0
1.0;22.0;6;Laptop & Accessory;1;Married;8;1;3.0;179.04.00;1
17.0;17.0;4;Phone;2;Single;2;0;8.0;149.55.00;0
16.0;12.0;4;Others;3;Married;8;0;14.0;293.92;0
7.0;19.0;3;Fashion;3;Married;2;0;1.0;186.28.00;0
8.0;15.0;2;Laptop & Accessory;3;Married;4;0;3.0;169.04.00;0
0.0;7.0;3;Mobile;1;Married;5;0;2.0;132.29.00;0
8.0;6.0;5;Mobile;4;Single;8;1;7.0;122.16.00;1
15.0;23.0;2;Laptop & Accessory;5;Single;4;1;2.0;165.45.00;0
7.0;9.0;3;Laptop & Accessory;4;Married;2;0;9.0;154.33.00;0
16.0;13.0;4;Fashion;5;Married;11;0;8.0;258.48.00;0
16.0;22.0;3;Grocery;2;Divorced;6;1;9.0;260.64;0
0.0;11.0;3;Phone;5;Married;2;0;2.0;139.07.00;0
2.0;11.0;4;Laptop & Accessory;5;Divorced;9;1;1.0;191.73;1
8.0;11.0;3;Mobile;1;Married;2;0;2.0;125.72;0
1.0;7.0;4;Phone;2;Single;3;0;1.0;141.11.00;0
1.0;18.0;4;Phone;4;Married;3;0;3.0;147.44.00;0
6.0;10.0;4;Laptop & Accessory;5;Divorced;3;0;4.0;192.25.00;0
11.0;11.0;4;Fashion;4;Married;3;1;10.0;243.49.00;1
19.0;11.0;3;Mobile;1;Single;2;0;0.0;125.87;1
6.0;8.0;4;Fashion;1;Married;3;0;3.0;229.22.00;0
19.0;11.0;4;Laptop & Accessory;5;Divorced;3;1;9.0;161.33.00;0
8.0;11.0;3;Fashion;2;Married;5;1;3.0;219.39.00;0
5.0;15.0;3;Laptop & Accessory;1;Married;2;1;5.0;163.22.00;0
1.0;12.0;2;Phone;3;Single;5;1;4.0;149.32.00;1
8.0;17.0;2;Laptop & Accessory;1;Married;3;0;3.0;172.24.00;0
8.0;9.0;4;Laptop & Accessory;1;Single;3;0;5.0;187.74;0
8.0;10.0;4;Grocery;3;Divorced;5;1;4.0;300.84;0
21.0;9.0;5;Phone;2;Single;3;1;3.0;157.94;0
4.0;14.0;4;Laptop & Accessory;5;Married;9;0;3.0;172.79;0
8.0;8.0;3;Fashion;4;Married;4;0;3.0;209.76;0
5.0;18.0;4;Phone;2;Divorced;5;1;3.0;148.56.00;0
10.0;11.0;3;Laptop & Accessory;1;Married;8;0;4.0;163.47.00;0
0.0;22.0;3;Laptop & Accessory;5;Single;6;0;2.0;153.24.00;1
16.0;17.0;4;Phone;3;Married;5;0;4.0;154.36.00;0
4.0;9.0;4;Phone;1;Single;2;0;8.0;150.64;0
5.0;21.0;3;Laptop & Accessory;1;Married;6;0;2.0;166.67;0
1.0;19.0;4;Laptop & Accessory;1;Single;5;1;8.0;170.81;1
8.0;7.0;4;Phone;5;Married;7;0;4.0;154.96;0
1.0;17.0;4;Laptop & Accessory;2;Single;2;0;2.0;174.05.00;0
10.0;15.0;5;Fashion;5;Single;3;0;10.0;200.87;0
1.0;19.0;3;Phone;4;Single;3;0;1.0;152.16.00;1
14.0;10.0;5;Phone;3;Married;3;1;3.0;151.83;1
1.0;9.0;4;Phone;3;Single;8;0;2.0;168.82;1
1.0;12.0;5;Phone;3;Single;2;0;1.0;154.66;0
8.0;16.0;4;Phone;4;Single;2;1;0.0;118.59.00;1
8.0;14.0;1;Mobile;1;Married;2;0;1.0;122.69;0
12.0;9.0;4;Laptop & Accessory;3;Married;1;0;7.0;130.69;0
7.0;8.0;3;Laptop & Accessory;1;Single;2;0;11.0;166.87;0
6.0;9.0;3;Mobile;3;Married;2;1;0.0;129.09.00;0
9.0;8.0;6;Phone;1;Married;3;0;2.0;154.77;0
21.0;7.0;4;Others;1;Single;7;0;0.0;282.65;0
8.0;9.0;4;Mobile;1;Single;1;0;1.0;12.044.999.999.999.900;0
10.0;9.0;4;Laptop & Accessory;4;Single;11;1;13.0;179.01.00;0
8.0;15.0;4;Laptop & Accessory;3;Single;5;0;4.0;186.42.00;0
3.0;11.0;3;Fashion;1;Married;3;0;4.0;194.19.00;0
10.0;16.0;3;Mobile;5;Married;7;0;3.0;134.52.00;0
1.0;9.0;5;Phone;3;Single;8;1;1.0;145.09.00;1
0.0;13.0;3;Mobile;3;Divorced;2;1;2.0;128.86;1
8.0;21.0;4;Laptop & Accessory;2;Divorced;6;0;8.0;174.36.00;0
14.0;9.0;2;Laptop & Accessory;3;Married;7;0;9.0;188.77;0
1.0;11.0;4;Mobile;5;Married;2;0;3.0;131.96;0
1.0;16.0;4;Phone;1;Single;3;0;3.0;151.01.00;0
11.0;8.0;3;Laptop & Accessory;3;Married;10;0;0.0;165.53.00;0
10.0;17.0;3;Phone;3;Single;5;0;2.0;136.29.00;0
8.0;11.0;4;Mobile;5;Married;7;0;0.0;121.07.00;1
8.0;7.0;3;Mobile;4;Single;2;1;2.0;12.302.000.000.000.000;1
3.0;15.0;6;Laptop & Accessory;5;Married;5;0;3.0;222.15.00;0
4.0;12.0;5;Laptop & Accessory;3;Married;3;0;3.0;186.18.00;0
8.0;6.0;3;Others;5;Divorced;4;1;5.0;297.01.00;0
1.0;17.0;4;Mobile;3;Single;3;1;2.0;135.09.00;1
8.0;9.0;3;Phone;2;Divorced;2;0;0.0;117.06.00;0
10.0;11.0;4;Laptop & Accessory;3;Married;8;0;8.0;177.37.00;0
1.0;8.0;6;Phone;3;Single;3;0;1.0;138.59.00;1
5.0;19.0;4;Others;3;Married;3;0;9.0;320.45.00;1
10.0;6.0;3;Fashion;2;Single;5;0;2.0;174.91;0
15.0;11.0;3;Fashion;4;Single;10;1;7.0;184.46.00;1
6.0;11.0;4;Fashion;2;Married;5;0;2.0;171.19.00;0
1.0;9.0;4;Phone;1;Married;8;1;3.0;162.22.00;1
8.0;11.0;3;Laptop & Accessory;4;Married;4;1;7.0;163.85;0
7.0;13.0;3;Mobile;1;Single;2;0;0.0;129.72;0
18.0;8.0;3;Laptop & Accessory;4;Divorced;1;0;7.0;148.05.00;0
19.0;11.0;4;Laptop & Accessory;5;Married;3;1;9.0;161.33.00;0
1.0;11.0;5;Laptop & Accessory;1;Married;9;1;1.0;166.57.00;0
19.0;8.0;3;Others;1;Married;8;1;2.0;293.28.00;0
15.0;11.0;4;Laptop & Accessory;5;Married;4;0;1.0;155.72;0
8.0;11.0;4;Grocery;4;Divorced;6;1;10.0;259.02.00;0
22.0;13.0;4;Fashion;3;Single;9;0;0.0;145.00.00;0
1.0;9.0;4;Phone;5;Married;5;0;1.0;148.22.00;0
3.0;12.0;4;Laptop & Accessory;2;Divorced;5;0;1.0;145.86;1
5.0;15.0;4;Fashion;2;Married;3;0;10.0;232.93;0
1.0;10.0;5;Phone;3;Single;3;0;3.0;155.33.00;0
11.0;18.0;4;Fashion;1;Married;3;1;8.0;24.685.000.000.000.000;0
13.0;11.0;3;Mobile;3;Married;3;0;2.0;12.344.999.999.999.900;0
23.0;7.0;4;Grocery;3;Single;6;0;1.0;278.79;0
8.0;7.0;3;Mobile;1;Married;2;0;3.0;120.44.00;0
1.0;11.0;4;Phone;3;Single;3;1;1.0;141.75;1
1.0;11.0;4;Phone;3;Single;3;0;1.0;148.18.00;0
9.0;9.0;4;Fashion;1;Married;1;0;4.0;176.44.00;0
4.0;8.0;3;Laptop & Accessory;5;Single;8;0;3.0;153.32.00;0
1.0;11.0;3;Laptop & Accessory;5;Single;1;0;3.0;184.63;0
10.0;7.0;4;Laptop & Accessory;4;Married;2;0;6.0;177.28.00;0
1.0;17.0;4;Fashion;5;Married;3;0;3.0;212.93;0
11.0;6.0;4;Laptop & Accessory;2;Single;5;0;1.0;186.86;0
3.0;14.0;4;Laptop & Accessory;1;Married;3;1;1.0;191.23.00;0
4.0;11.0;4;Laptop & Accessory;5;Married;10;0;4.0;166.15.00;0
14.0;13.0;1;Mobile;3;Married;2;0;8.0;133.76;0
1.0;21.0;4;Phone;3;Single;3;0;1.0;140.14.00;0
8.0;11.0;3;Mobile;2;Divorced;8;0;2.0;12.258.000.000.000.000;0
2.0;6.0;3;Laptop & Accessory;3;Married;2;0;9.0;143.19.00;0
1.0;11.0;5;Phone;5;Married;2;0;1.0;147.96;0
8.0;11.0;3;Mobile;4;Married;2;1;8.0;120.22.00;1
5.0;10.0;4;Laptop & Accessory;3;Divorced;2;0;8.0;161.62;0
2.0;11.0;4;Mobile;2;Married;7;0;3.0;125.32.00;0
1.0;9.0;4;Laptop & Accessory;1;Married;2;0;3.0;167.27.00;0
14.0;9.0;4;Laptop & Accessory;4;Married;3;0;4.0;189.38.00;0
9.0;10.0;4;Laptop & Accessory;2;Single;2;0;8.0;158.01.00;0
9.0;11.0;4;Phone;5;Married;5;1;3.0;165.14.00;0
8.0;11.0;3;Others;5;Divorced;5;0;2.0;294.06.00;0
9.0;6.0;3;Laptop & Accessory;2;Single;5;0;0.0;166.53.00;0
0.0;11.0;3;Laptop & Accessory;3;Married;2;1;7.0;161.79;1
1.0;13.0;2;Phone;1;Married;2;0;8.0;150.44.00;0
20.0;10.0;3;Laptop & Accessory;1;Single;2;1;7.0;141.63;0
8.0;7.0;4;Laptop & Accessory;3;Married;4;0;3.0;192.55.00;0
13.0;15.0;4;Phone;3;Divorced;3;0;8.0;162.55.00;0
6.0;14.0;3;Phone;4;Divorced;3;0;4.0;152.94;0
5.0;6.0;3;Mobile;2;Married;1;0;2.0;12.313.999.999.999.900;0
13.0;17.0;4;Laptop & Accessory;5;Married;4;0;8.0;178.77;0
5.0;14.0;1;Laptop & Accessory;2;Divorced;2;0;8.0;162.09.00;0
8.0;8.0;5;Phone;4;Married;7;0;3.0;157.94;0
3.0;10.0;4;Laptop & Accessory;3;Married;6;1;1.0;177.38.00;1
0.0;10.0;4;Mobile;1;Married;1;0;4.0;131.62;0
18.0;14.0;3;Laptop & Accessory;1;Married;10;0;8.0;136.97;0
2.0;11.0;3;Phone;5;Single;1;0;3.0;139.04.00;1
7.0;11.0;3;Mobile;5;Divorced;5;0;2.0;123.62;1
7.0;7.0;2;Laptop & Accessory;5;Married;3;0;9.0;165.37.00;0
6.0;15.0;2;Laptop & Accessory;2;Divorced;3;0;9.0;187.09.00;0
2.0;23.0;2;Laptop & Accessory;5;Single;2;0;8.0;181.61;0
1.0;23.0;3;Laptop & Accessory;5;Married;2;0;8.0;145.58.00;0
6.0;14.0;3;Laptop & Accessory;3;Married;1;0;2.0;171.04.00;0
8.0;16.0;4;Phone;1;Married;5;0;4.0;145.75;0
9.0;16.0;5;Fashion;3;Divorced;3;1;16.0;23.185.000.000.000.000;0
7.0;11.0;3;Mobile;5;Married;5;0;2.0;123.62;1
13.0;10.0;3;Laptop & Accessory;4;Divorced;11;0;7.0;188.89;0
0.0;11.0;4;Laptop & Accessory;4;Single;1;1;10.0;145.99;1
8.0;14.0;3;Mobile;5;Divorced;10;0;4.0;129.05.00;0
6.0;14.0;3;Laptop & Accessory;3;Single;3;1;0.0;163.88;0
5.0;15.0;4;Laptop & Accessory;1;Single;3;0;9.0;169.24.00;0
11.0;7.0;6;Laptop & Accessory;1;Married;3;0;3.0;220.25.00;0
15.0;7.0;3;Fashion;5;Divorced;3;0;8.0;208.92;0
14.0;6.0;4;Others;3;Married;2;0;10.0;291.89;0
1.0;11.0;4;Fashion;5;Single;2;1;3.0;220.82;1
1.0;11.0;5;Phone;3;Married;3;1;4.0;153.14.00;0
0.0;11.0;5;Mobile;5;Married;2;0;1.0;12.450.999.999.999.900;0
11.0;18.0;4;Fashion;2;Married;3;1;8.0;24.685.000.000.000.000;0
23.0;11.0;4;Laptop & Accessory;2;Married;3;1;8.0;193.04.00;0
5.0;12.0;4;Laptop & Accessory;5;Single;2;0;3.0;224.36.00;0
17.0;7.0;1;Laptop & Accessory;5;Married;3;0;2.0;150.33.00;0
16.0;15.0;4;Others;2;Married;3;0;10.0;309.03.00;0
1.0;7.0;5;Laptop & Accessory;5;Divorced;7;0;1.0;167.98;0
8.0;17.0;4;Phone;3;Married;3;1;1.0;147.02.00;0
16.0;9.0;6;Others;1;Married;3;0;10.0;323.45.00;1
8.0;9.0;3;Phone;3;Single;2;0;0.0;11.419.999.999.999.900;1
7.0;15.0;5;Phone;1;Single;2;0;3.0;148.42.00;0
23.0;13.0;5;Grocery;3;Married;4;1;13.0;264.66;0
4.0;23.0;2;Laptop & Accessory;3;Married;5;0;8.0;177.94;0
23.0;6.0;3;Others;1;Married;4;0;6.0;295.17.00;0
23.0;14.0;4;Fashion;4;Married;5;0;3.0;229.66;0
1.0;17.0;2;Phone;3;Married;4;0;3.0;145.73;0
23.0;11.0;4;Grocery;4;Married;5;0;3.0;289.13.00;0
4.0;15.0;3;Fashion;4;Married;2;0;8.0;20.648.000.000.000.000;0
6.0;9.0;4;Phone;5;Married;3;0;1.0;153.27.00;0
21.0;22.0;3;Laptop & Accessory;3;Married;9;0;7.0;164.39.00;0
6.0;7.0;5;Phone;4;Married;8;0;3.0;148.32.00;0
19.0;6.0;3;Mobile;5;Single;7;0;7.0;134.23.00;0
20.0;9.0;4;Others;5;Single;5;0;2.0;314.47.00;0
1.0;12.0;3;Phone;4;Married;3;1;3.0;148.28.00;0
7.0;22.0;4;Laptop & Accessory;1;Married;2;1;2.0;37.00.00;0
0.0;8.0;3;Mobile;5;Divorced;8;0;7.0;127.07.00;1
18.0;8.0;4;Grocery;1;Married;10;0;8.0;267.92;0
15.0;11.0;4;Laptop & Accessory;1;Married;1;0;4.0;145.23.00;0
8.0;9.0;5;Phone;1;Single;9;0;3.0;157.12.00;0
5.0;14.0;5;Fashion;3;Divorced;3;0;3.0;214.43.00;0
14.0;11.0;4;Laptop & Accessory;1;Married;10;1;8.0;152.41.00;0
8.0;13.0;1;Mobile;1;Married;5;0;2.0;12.088.999.999.999.900;0
0.0;11.0;4;Mobile;5;Married;5;1;0.0;123.35.00;1
1.0;11.0;2;Phone;1;Married;3;1;5.0;152.25.00;0
13.0;12.0;3;Grocery;1;Single;2;1;7.0;264.37.00;0
14.0;21.0;5;Others;3;Single;3;0;10.0;321.26.00;0
0.0;8.0;5;Mobile;2;Divorced;6;1;2.0;134.64;1
19.0;7.0;3;Mobile;5;Single;7;0;7.0;134.23.00;0
8.0;8.0;4;Fashion;4;Married;3;0;4.0;202.74;0
17.0;11.0;3;Laptop & Accessory;1;Single;2;0;17.0;145.41.00;0
4.0;23.0;4;Phone;1;Married;3;0;9.0;153.62;0
8.0;9.0;4;Laptop & Accessory;5;Single;2;1;3.0;170.38.00;0
1.0;16.0;5;Phone;4;Married;3;0;1.0;151.94;0
14.0;23.0;4;Fashion;1;Single;8;1;4.0;204.45.00;0
23.0;23.0;4;Phone;5;Married;6;1;3.0;150.87;0
6.0;6.0;4;Mobile;5;Single;4;1;2.0;12.799.000.000.000.000;0
1.0;11.0;4;Phone;3;Married;6;1;2.0;146.32.00;1
8.0;11.0;3;Laptop & Accessory;2;Single;3;0;2.0;124.05.00;0
5.0;14.0;4;Laptop & Accessory;5;Divorced;3;0;13.0;168.06.00;0
19.0;9.0;4;Others;5;Divorced;7;1;5.0;323.59.00;1
8.0;15.0;3;Mobile;1;Married;2;0;4.0;12.069.999.999.999.900;0
15.0;10.0;3;Others;2;Divorced;2;0;15.0;292.32.00;0
4.0;16.0;4;Laptop & Accessory;1;Married;2;1;8.0;188.47.00;0
7.0;14.0;4;Laptop & Accessory;4;Married;2;0;3.0;168.02.00;0
14.0;17.0;5;Laptop & Accessory;4;Married;9;0;4.0;193.52.00;0
0.0;10.0;4;Laptop & Accessory;5;Divorced;2;0;3.0;142.56.00;0
0.0;16.0;3;Laptop & Accessory;3;Married;2;1;3.0;142.06.00;0
1.0;10.0;5;Phone;1;Single;2;0;2.0;145.45.00;0
23.0;9.0;3;Others;4;Married;2;0;7.0;282.00.00;0
1.0;14.0;4;Phone;1;Single;3;0;8.0;150.07.00;0
0.0;11.0;4;Mobile;1;Single;2;1;0.0;12.438.999.999.999.900;1
6.0;20.0;4;Laptop & Accessory;1;Married;4;0;4.0;169.03.00;0
6.0;6.0;1;Laptop & Accessory;5;Married;2;0;8.0;140.37.00;0
0.0;11.0;4;Mobile;3;Single;1;0;0.0;129.66;0
4.0;23.0;4;Laptop & Accessory;3;Married;10;0;3.0;178.01.00;0
3.0;11.0;3;Mobile;2;Single;1;0;7.0;12.563.999.999.999.900;0
14.0;11.0;4;Fashion;1;Married;6;0;3.0;228.22.00;0
8.0;11.0;3;Mobile;4;Married;1;1;4.0;12.147.999.999.999.900;1
0.0;21.0;3;Fashion;3;Divorced;8;1;7.0;23.610.000.000.000.000;1
9.0;21.0;5;Laptop & Accessory;1;Married;2;0;11.0;154.06.00;0
10.0;11.0;5;Laptop & Accessory;2;Single;3;0;9.0;183.01.00;0
20.0;14.0;4;Phone;3;Married;10;0;9.0;148.39.00;1
8.0;18.0;5;Grocery;4;Single;5;0;4.0;256.42.00;0
21.0;21.0;4;Laptop & Accessory;4;Married;10;0;8.0;179.67;0
12.0;7.0;2;Phone;3;Married;3;0;1.0;153.44.00;0
13.0;11.0;3;Laptop & Accessory;1;Married;2;0;7.0;133.19.00;0
9.0;8.0;5;Laptop & Accessory;1;Married;2;0;1.0;178.63;0
16.0;9.0;4;Grocery;3;Divorced;2;1;11.0;303.61;0
13.0;10.0;2;Laptop & Accessory;4;Married;11;0;7.0;188.89;0
22.0;9.0;2;Phone;4;Single;7;0;1.0;150.59.00;0
0.0;9.0;3;Phone;3;Single;2;0;7.0;140.84;1
13.0;7.0;5;Grocery;1;Married;3;0;9.0;25.242.000.000.000.000;0
13.0;14.0;4;Fashion;4;Married;3;0;8.0;237.57.00;0
3.0;12.0;5;Laptop & Accessory;4;Married;3;1;10.0;166.87;0
1.0;12.0;4;Others;3;Married;8;0;1.0;308.03.00;0
12.0;7.0;4;Phone;4;Married;2;1;3.0;154.91;0
4.0;8.0;4;Phone;4;Married;3;0;8.0;162.48.00;0
9.0;6.0;3;Laptop & Accessory;1;Married;2;1;11.0;162.01.00;0
0.0;6.0;4;Laptop & Accessory;5;Divorced;6;0;0.0;142.98;0
8.0;5.0;3;Fashion;5;Married;2;0;8.0;190.69;0
1.0;15.0;4;Phone;5;Married;3;1;1.0;148.98;1
10.0;15.0;4;Fashion;3;Married;3;0;3.0;225.96;0
22.0;9.0;4;Laptop & Accessory;5;Married;5;0;2.0;147.89;0
8.0;11.0;3;Laptop & Accessory;3;Married;2;1;2.0;156.89;0
1.0;19.0;4;Phone;2;Divorced;3;1;1.0;150.15.00;1
1.0;16.0;5;Phone;5;Single;9;0;4.0;159.07.00;1
18.0;7.0;2;Laptop & Accessory;5;Married;4;0;3.0;175.33.00;0
4.0;7.0;4;Laptop & Accessory;1;Single;3;0;8.0;165.11.00;0
12.0;9.0;4;Phone;3;Divorced;8;1;2.0;155.57.00;0
22.0;9.0;4;Laptop & Accessory;1;Married;4;0;8.0;165.51.00;0
