Tenure;WarehouseToHome;NumberOfDeviceRegistered;PreferedOrderCat;SatisfactionScore;MaritalStatus;NumberOfAddress;Complain;DaySinceLastOrder;CashbackAmount;Churn
06.00;07.00;4;Laptop & Accessory;5;Married;6;0;03.00;165.87;0
;06.00;4;Mobile;3;Married;7;0;07.00;12.258.000.000.000.000;0
01.00;12.00;4;Mobile Phone;3;Single;3;1;01.00;153.51.00;1
06.00;21.00;3;Laptop & Accessory;1;Married;1;1;01.00;148.78;0
;19.00;3;Mobile;3;Divorced;2;0;06.00;12.096.000.000.000.000;0
00.00;25.00.00;4;Mobile Phone;5;Married;2;0;07.00;140.66;0
01.00;22.00;4;Mobile Phone;1;Single;3;0;01.00;153.71;0
01.00;10.00;5;Mobile Phone;3;Single;3;0;01.00;157.03.00;0
26.00.00;07.00;5;Others;3;Divorced;2;0;10.00;324.99;0
08.00;28.00.00;5;Mobile Phone;3;Single;1;0;03.00;142.03.00;0
28.00.00;27.00.00;4;Laptop & Accessory;3;Single;5;0;04.00;173.69;0
00.00;24.00.00;3;Laptop & Accessory;3;Divorced;1;1;02.00;146.14.00;1
02.00;33.00.00;3;Laptop & Accessory;3;Married;5;0;01.00;143.35.00;0
06.00;20.00;5;Mobile Phone;4;Divorced;3;0;03.00;152.43.00;0
06.00;13.00;3;Fashion;3;Married;1;0;;21.691.000.000.000.000;0
01.00;15.00;5;Mobile Phone;3;Single;3;1;03.00;164.89;1
19.00;06.00;3;Fashion;5;Married;8;0;03.00;193.96;0
01.00;16.00;5;Mobile Phone;3;Married;2;1;01.00;158.88;1
21.00;33.00.00;4;Others;3;Married;5;0;01.00;321.58.00;0
01.00;17.00;5;Mobile Phone;3;Single;3;0;03.00;151.25.00;1
21.00;09.00;4;Laptop & Accessory;2;Married;7;0;05.00;175.07.00;0
07.00;14.00;1;Laptop & Accessory;3;Married;3;0;02.00;144.04.00;0
16.00;09.00;4;Fashion;1;Married;4;1;;226.24.00;0
;27.00.00;4;Mobile;5;Married;1;0;00.00;12.296.000.000.000.000;0
15.00;13.00;4;Fashion;1;Single;5;1;01.00;260.91;0
20.00;09.00;3;Grocery;3;Married;10;1;13.00;237.07.00;0
30.00.00;22.00;3;Laptop & Accessory;5;Single;9;0;02.00;154.05.00;0
06.00;34.00.00;3;Laptop & Accessory;3;Married;2;1;07.00;152.07.00;0
00.00;15.00;3;Mobile;3;Married;2;0;02.00;12.741.999.999.999.900;1
08.00;08.00;5;Others;4;Single;3;1;11.00;288.24.00;1
05.00;35.00.00;3;Mobile Phone;3;Single;10;0;07.00;140.25.00;0
;13.00;3;Mobile;5;Single;4;1;03.00;121.66;1
01.00;08.00;6;Laptop & Accessory;4;Single;8;0;01.00;192.35.00;1
08.00;07.00;5;Mobile Phone;1;Married;3;1;04.00;161.22.00;0
19.00;10.00;4;Others;4;Divorced;3;0;08.00;287.89;0
16.00;11.00;4;Laptop & Accessory;5;Single;9;0;06.00;176.55.00;0
00.00;06.00;3;Mobile Phone;1;Married;10;1;02.00;147.87;1
00.00;11.00;3;Mobile;1;Single;2;0;02.00;131.17.00;0
18.00;11.00;5;Laptop & Accessory;5;Single;2;1;04.00;157.69;0
15.00;29.00.00;3;Grocery;1;Single;3;0;00.00;259.92;0
01.00;22.00;1;Laptop & Accessory;5;Single;1;0;07.00;156.61;0
23.00;15.00;3;Others;3;Married;5;1;00.00;293.31.00;0
03.00;26.00.00;3;Laptop & Accessory;5;Divorced;1;0;02.00;199.57.00;0
14.00;12.00;3;Mobile Phone;5;Single;3;1;17.00;147.21.00;0
26.00.00;29.00.00;3;Grocery;2;Single;7;0;08.00;242.75;0
03.00;27.00.00;4;Mobile Phone;1;Married;3;0;11.00;163.12.00;0
08.00;22.00;3;Fashion;3;Divorced;5;1;00.00;176.32.00;0
00.00;;4;Mobile;5;Single;8;0;00.00;12.561.000.000.000.000;1
31.00.00;07.00;6;Laptop & Accessory;3;Married;4;1;03.00;181.06.00;0
18.00;13.00;3;Fashion;5;Married;2;0;11.00;152.01.00;0
01.00;31.00.00;5;Fashion;5;Single;3;0;;212.22.00;1
01.00;11.00;6;Fashion;2;Divorced;3;0;;229.00.00;1
11.00;08.00;4;Fashion;3;Married;4;1;02.00;177.56.00;0
09.00;06.00;3;Laptop & Accessory;1;Single;5;0;00.00;166.53.00;0
10.00;22.00;4;Laptop & Accessory;3;Married;5;0;00.00;163.34.00;0
28.00.00;24.00.00;3;Grocery;4;Single;4;0;07.00;268.35.00;0
27.00.00;20.00;2;Laptop & Accessory;5;Married;3;0;04.00;169.05.00;0
00.00;15.00;3;Laptop & Accessory;5;Single;4;1;03.00;182.24.00;1
19.00;11.00;4;Laptop & Accessory;5;Married;6;1;04.00;175.06.00;0
00.00;;3;Mobile;5;Single;2;1;02.00;12.380.000.000.000.000;0
12.00;12.00;3;Fashion;4;Single;5;0;02.00;183.76;0
20.00;10.00;2;Grocery;5;Married;4;0;09.00;257.25.00;0
29.00.00;25.00.00;4;Grocery;4;Single;5;0;08.00;293.35.00;0
13.00;18.00;3;Laptop & Accessory;5;Married;3;0;07.00;144.48.00;0
01.00;11.00;5;Laptop & Accessory;5;Married;3;0;04.00;167.56.00;0
13.00;06.00;3;Laptop & Accessory;3;Single;4;1;00.00;147.28.00;1
05.00;27.00.00;4;Laptop & Accessory;3;Married;3;0;03.00;166.97;0
23.00;17.00;3;Others;4;Single;4;0;04.00;299.26.00;0
00.00;06.00;4;Mobile;4;Single;2;0;00.00;128.36.00;0
20.00;09.00;4;Laptop & Accessory;2;Married;4;0;05.00;198.79;0
18.00;08.00;4;Mobile Phone;1;Single;8;1;03.00;149.36.00;0
12.00;15.00;3;Laptop & Accessory;4;Single;10;0;03.00;167.82;0
05.00;12.00;4;Mobile Phone;4;Married;3;0;03.00;152.89;0
07.00;08.00;4;Mobile Phone;5;Single;2;0;03.00;143.81;0
29.00.00;09.00;4;Fashion;4;Married;5;0;03.00;234.76;0
07.00;06.00;4;Laptop & Accessory;5;Single;1;0;09.00;153.43.00;0
04.00;34.00.00;4;Laptop & Accessory;1;Married;9;0;08.00;178.04.00;0
19.00;09.00;3;Grocery;3;Married;4;0;09.00;274.65;0
21.00;;3;Mobile;5;Married;9;0;06.00;12.366.999.999.999.900;0
20.00;31.00.00;3;Fashion;3;Single;3;0;11.00;186.33.00;0
29.00.00;07.00;2;Grocery;2;Married;4;0;01.00;272.32.00;0
01.00;13.00;5;Mobile Phone;4;Married;3;0;04.00;148.68;0
07.00;07.00;5;Mobile Phone;3;Married;3;0;01.00;145.08.00;0
01.00;17.00;4;Grocery;5;Married;3;1;11.00;295.68;0
01.00;32.00.00;4;Mobile Phone;3;Married;3;0;08.00;154.42.00;0
08.00;22.00;4;Laptop & Accessory;5;Single;3;0;07.00;186.25.00;0
05.00;09.00;6;Mobile Phone;2;Married;6;1;01.00;152.78;1
01.00;22.00;4;Laptop & Accessory;3;Married;9;0;01.00;173.34.00;1
25.00.00;13.00;3;Fashion;4;Single;8;0;00.00;204.45.00;0
18.00;34.00.00;4;Grocery;4;Single;2;0;06.00;267.04.00;0
20.00;10.00;4;Grocery;4;Divorced;10;0;02.00;291.06.00;0
11.00;28.00.00;3;Mobile Phone;5;Divorced;3;1;08.00;160.64;0
02.00;15.00;3;Mobile;3;Married;10;0;02.00;129.74;0
04.00;12.00;4;Mobile;3;Married;2;1;02.00;127.03.00;0
;18.00;4;Mobile;5;Married;2;0;00.00;12.033.000.000.000.000;1
05.00;11.00;3;Mobile;4;Single;3;0;07.00;127.18.00;0
15.00;13.00;5;Laptop & Accessory;4;Single;8;1;03.00;185.32.00;0
17.00;06.00;3;Laptop & Accessory;5;Married;6;1;03.00;154.54.00;0
05.00;06.00;3;Laptop & Accessory;1;Married;2;1;08.00;161.62;0
00.00;06.00;5;Laptop & Accessory;4;Single;7;0;00.00;167.35.00;1
;16.00;4;Mobile Phone;5;Single;2;0;00.00;114.16.00;1
10.00;15.00;5;Mobile Phone;5;Married;2;0;04.00;148.42.00;0
05.00;12.00;4;Laptop & Accessory;3;Married;3;0;03.00;208.46.00;0
01.00;15.00;5;Mobile Phone;4;Single;3;0;01.00;137.61;1
19.00;08.00;3;Fashion;1;Married;5;1;03.00;203.68;0
01.00;27.00.00;4;Laptop & Accessory;3;Single;2;0;03.00;147.72;0
07.00;21.00;3;Laptop & Accessory;5;Single;2;0;06.00;161.25.00;0
;06.00;3;Mobile;3;Married;8;0;02.00;122.32.00;0
19.00;32.00.00;4;Others;4;Single;5;0;01.00;305.61;0
16.00;17.00;4;Grocery;5;Married;2;0;10.00;292.99;0
12.00;08.00;4;Laptop & Accessory;2;Divorced;9;0;04.00;152.04.00;0
07.00;09.00;4;Laptop & Accessory;4;Single;10;0;08.00;176.47.00;0
06.00;09.00;5;Laptop & Accessory;5;Single;6;0;05.00;146.76;0
01.00;25.00.00;4;Mobile Phone;3;Married;2;0;03.00;152.74;0
31.00.00;28.00.00;4;Grocery;1;Married;6;1;01.00;303.75;0
00.00;14.00;3;Fashion;3;Single;2;0;07.00;187.26.00;0
14.00;06.00;4;Others;3;Divorced;2;0;10.00;291.89;0
17.00;08.00;3;Fashion;3;Single;6;1;02.00;202.09.00;0
00.00;16.00;3;Laptop & Accessory;1;Single;2;0;02.00;146.84;0
03.00;17.00;5;Laptop & Accessory;3;Single;11;0;05.00;183.69;0
30.00.00;13.00;1;Laptop & Accessory;2;Married;1;1;09.00;152.02.00;0
06.00;07.00;4;Fashion;1;Married;3;0;;229.22.00;0
;09.00;4;Mobile Phone;3;Married;2;0;00.00;112.81;0
07.00;17.00;4;Laptop & Accessory;3;Single;3;0;10.00;179.87;0
00.00;29.00.00;4;Fashion;5;Divorced;2;0;10.00;173.36.00;1
00.00;09.00;4;Mobile;3;Single;2;0;00.00;132.03.00;0
03.00;07.00;5;Grocery;2;Married;5;0;08.00;286.24.00;0
10.00;16.00;5;Laptop & Accessory;4;Married;4;1;;213.47.00;0
08.00;22.00;3;Fashion;4;Divorced;1;0;09.00;180.02.00;0
05.00;10.00;4;Laptop & Accessory;3;Married;2;0;08.00;161.62;0
00.00;10.00;3;Mobile;5;Single;2;0;00.00;129.73;1
18.00;07.00;4;Mobile Phone;1;Married;6;1;03.00;156.95;0
11.00;09.00;3;Laptop & Accessory;1;Single;9;1;00.00;168.61;0
;23.00;3;Mobile;4;Divorced;2;0;00.00;122.01.00;1
01.00;17.00;4;Mobile Phone;1;Married;2;0;02.00;146.45.00;0
07.00;24.00.00;5;Mobile Phone;3;Married;11;1;01.00;149.37.00;1
00.00;30.00.00;4;Fashion;5;Single;2;0;09.00;187.22.00;1
09.00;09.00;5;Fashion;4;Married;4;0;;227.74;0
13.00;12.00;3;Grocery;3;Single;8;0;13.00;232.37.00;0
01.00;10.00;5;Mobile Phone;3;Married;3;1;02.00;150.66;0
01.00;07.00;5;Laptop & Accessory;3;Single;3;0;03.00;171.17.00;0
09.00;15.00;1;Mobile;4;Married;2;0;02.00;128.01.00;0
12.00;23.00;4;Laptop & Accessory;4;Single;4;0;03.00;166.98;0
08.00;16.00;4;Fashion;2;Married;2;0;;210.00.00;0
06.00;;4;Mobile;3;Married;10;1;00.00;124.37.00;1
04.00;17.00;4;Fashion;3;Single;11;0;;221.67;0
00.00;;3;Mobile;5;Divorced;2;0;02.00;125.00.00;0
14.00;35.00.00;6;Fashion;5;Married;5;0;02.00;234.32.00;0
26.00.00;10.00;5;Grocery;5;Divorced;3;0;17.00;293.56.00;0
19.00;07.00;4;Mobile Phone;1;Married;5;0;03.00;147.07.00;0
03.00;08.00;4;Laptop & Accessory;1;Single;6;1;00.00;168.77;0
24.00.00;35.00.00;4;Grocery;5;Divorced;6;1;03.00;293.08.00;0
02.00;16.00;4;Mobile Phone;3;Married;7;0;03.00;148.77;0
20.00;09.00;4;Fashion;1;Married;6;1;;228.68;0
22.00;29.00.00;4;Grocery;1;Married;5;0;08.00;296.74;0
00.00;20.00;4;Mobile Phone;4;Married;2;1;02.00;137.43.00;1
00.00;23.00;3;Mobile;3;Married;1;1;00.00;127.41.00;1
11.00;26.00.00;4;Fashion;4;Single;3;1;10.00;201.42.00;0
14.00;08.00;4;Mobile Phone;4;Married;5;0;04.00;148.87;0
10.00;25.00.00;4;Laptop & Accessory;1;Single;4;0;10.00;202.79;0
02.00;16.00;4;Laptop & Accessory;3;Single;10;0;04.00;158.69;0
10.00;16.00;3;Mobile Phone;4;Married;2;0;07.00;139.36.00;0
06.00;16.00;1;Fashion;3;Married;1;1;08.00;183.08.00;0
00.00;15.00;3;Laptop & Accessory;1;Single;2;0;07.00;141.05.00;0
09.00;34.00.00;4;Laptop & Accessory;3;Married;4;0;08.00;193.83;0
;06.00;3;Mobile;5;Married;5;0;02.00;121.94;0
01.00;21.00;4;Fashion;2;Single;2;1;08.00;200.53.00;1
06.00;11.00;4;Mobile;2;Divorced;2;0;02.00;129.11.00;0
02.00;13.00;3;Laptop & Accessory;2;Married;2;1;00.00;166.23.00;0
03.00;35.00.00;3;Fashion;4;Married;4;0;03.00;192.05.00;0
09.00;07.00;4;Fashion;3;Single;3;0;;212.89;0
10.00;07.00;6;Fashion;5;Married;4;1;;227.52.00;0
08.00;23.00;3;Laptop & Accessory;5;Divorced;4;1;07.00;189.66;0
10.00;10.00;4;Mobile Phone;1;Married;7;0;01.00;153.35.00;0
01.00;15.00;5;Mobile Phone;1;Married;8;0;03.00;146.08.00;1
;09.00;3;Mobile;1;Married;5;0;04.00;120.97;0
26.00.00;09.00;5;Others;3;Single;3;1;13.00;315.68;0
01.00;36.00.00;4;Mobile Phone;5;Married;3;0;03.00;164.07.00;0
15.00;11.00;4;Fashion;3;Married;2;1;;229.47.00;0
03.00;16.00;3;Fashion;3;Single;10;0;02.00;196.67;0
11.00;10.00;4;Laptop & Accessory;4;Single;5;0;02.00;166.07.00;0
03.00;06.00;4;Laptop & Accessory;1;Married;2;1;00.00;151.26.00;0
01.00;34.00.00;4;Fashion;2;Divorced;3;0;10.00;201.39.00;1
00.00;16.00;4;Mobile Phone;3;Single;2;0;00.00;112.00.00;0
18.00;07.00;4;Mobile Phone;1;Single;8;1;03.00;149.36.00;0
07.00;29.00.00;4;Laptop & Accessory;4;Married;2;0;08.00;186.46.00;0
01.00;21.00;4;Mobile Phone;5;Divorced;3;1;09.00;147.35.00;0
05.00;27.00.00;4;Laptop & Accessory;3;Divorced;3;0;01.00;194.32.00;0
;24.00.00;3;Mobile;2;Single;2;0;07.00;121.53.00;0
05.00;;3;Mobile;5;Single;2;0;02.00;12.438.999.999.999.900;0
24.00.00;12.00;4;Mobile;3;Single;1;0;07.00;128.38.00;0
07.00;12.00;4;Laptop & Accessory;1;Married;8;0;;224.98;0
11.00;13.00;3;Laptop & Accessory;5;Married;6;1;08.00;184.74;0
15.00;08.00;5;Others;1;Married;2;0;09.00;298.45.00;1
13.00;11.00;4;Fashion;5;Married;6;1;12.00;204.75;0
04.00;29.00.00;4;Laptop & Accessory;2;Divorced;1;0;08.00;155.82;0
23.00;07.00;5;Grocery;3;Single;9;1;08.00;264.64;0
;09.00;3;Mobile;4;Married;4;1;03.00;12.277.000.000.000.000;0
07.00;13.00;4;Laptop & Accessory;2;Married;5;0;08.00;202.25.00;0
15.00;08.00;3;Others;3;Married;6;0;14.00;288.08.00;0
13.00;16.00;4;Laptop & Accessory;5;Married;3;0;10.00;176.51.00;0
09.00;09.00;1;Laptop & Accessory;5;Married;7;0;04.00;168.42.00;0
16.00;15.00;4;Others;1;Married;3;0;10.00;309.03.00;0
12.00;17.00;4;Laptop & Accessory;1;Married;3;0;10.00;178.43.00;0
04.00;;3;Mobile;4;Single;2;0;00.00;12.500.999.999.999.900;0
00.00;10.00;4;Mobile;2;Divorced;1;0;04.00;131.62;0
05.00;19.00;4;Others;3;Divorced;3;0;09.00;320.45.00;1
02.00;35.00.00;5;Laptop & Accessory;3;Married;9;0;06.00;163.84;0
15.00;35.00.00;5;Laptop & Accessory;1;Single;5;0;00.00;142.72;0
00.00;25.00.00;3;Mobile Phone;1;Married;4;0;02.00;136.69;0
26.00.00;14.00;4;Fashion;4;Single;9;0;;229.45.00;0
28.00.00;27.00.00;4;Laptop & Accessory;3;Single;5;0;04.00;173.69;0
08.00;08.00;5;Fashion;3;Married;3;1;07.00;195.83;0
14.00;19.00;4;Laptop & Accessory;5;Married;4;0;08.00;169.48.00;0
00.00;31.00.00;1;Mobile;1;Single;2;1;01.00;129.94;0
11.00;08.00;3;Laptop & Accessory;5;Married;4;0;07.00;168.93;0
09.00;11.00;5;Mobile Phone;1;Married;3;0;03.00;148.76;0
04.00;13.00;3;Laptop & Accessory;5;Married;2;0;12.00;143.06.00;0
05.00;16.00;3;Laptop & Accessory;1;Single;9;0;00.00;146.48.00;0
;06.00;4;Mobile;4;Single;2;1;02.00;12.174.000.000.000.000;1
01.00;15.00;6;Mobile Phone;3;Married;3;0;03.00;171.21.00;0
09.00;13.00;6;Laptop & Accessory;1;Single;3;0;09.00;191.46.00;0
17.00;17.00;5;Laptop & Accessory;3;Married;3;0;01.00;177.57.00;0
;14.00;4;Mobile Phone;4;Single;2;0;00.00;11.261.000.000.000.000;1
08.00;;1;Mobile;4;Married;1;0;03.00;12.425.999.999.999.900;0
14.00;16.00;5;Laptop & Accessory;2;Divorced;11;0;03.00;173.76;0
09.00;17.00;3;Fashion;1;Married;1;0;08.00;197.38.00;0
05.00;18.00;3;Grocery;5;Single;1;1;14.00;23.757.999.999.999.900;1
22.00;24.00.00;4;Others;3;Married;2;1;09.00;295.02.00;0
15.00;17.00;4;Laptop & Accessory;2;Single;9;0;11.00;187.03.00;0
19.00;11.00;3;Laptop & Accessory;4;Married;2;1;02.00;150.21.00;0
22.00;14.00;4;Laptop & Accessory;5;Married;6;0;03.00;179.86;0
02.00;08.00;6;Laptop & Accessory;1;Married;2;0;06.00;191.74;0
23.00;34.00.00;3;Grocery;5;Divorced;5;1;02.00;268.08.00;0
09.00;09.00;3;Laptop & Accessory;4;Single;4;1;01.00;192.78;0
11.00;13.00;4;Laptop & Accessory;2;Single;1;0;05.00;140.28.00;0
01.00;16.00;4;Laptop & Accessory;5;Single;2;1;04.00;207.24.00;1
00.00;21.00;3;Fashion;3;Married;8;1;07.00;23.610.000.000.000.000;1
07.00;07.00;3;Laptop & Accessory;1;Married;10;0;01.00;154.84;0
13.00;25.00.00;4;Laptop & Accessory;3;Single;2;0;08.00;170.34.00;0
26.00.00;26.00.00;4;Mobile Phone;1;Married;2;0;03.00;167.58.00;0
10.00;17.00;5;Laptop & Accessory;3;Married;3;1;08.00;181.73;0
07.00;34.00.00;4;Laptop & Accessory;3;Married;2;0;07.00;167.12.00;0
13.00;22.00;4;Laptop & Accessory;3;Single;7;0;00.00;150.94;0
07.00;12.00;4;Laptop & Accessory;2;Divorced;8;0;;224.98;0
03.00;06.00;5;Mobile Phone;3;Divorced;4;0;02.00;138.33.00;0
23.00;06.00;3;Others;2;Married;4;0;06.00;295.17.00;0
02.00;07.00;5;Laptop & Accessory;1;Married;3;1;08.00;193.34.00;0
15.00;32.00.00;3;Fashion;5;Divorced;4;1;00.00;23.191.000.000.000.000;0
15.00;13.00;5;Laptop & Accessory;4;Single;8;1;03.00;185.32.00;0
00.00;31.00.00;3;Mobile;1;Single;2;1;01.00;12.794.999.999.999.900;1
00.00;;3;Mobile;5;Single;2;0;00.00;12.552.000.000.000.000;0
28.00.00;14.00;4;Grocery;4;Married;2;1;00.00;23.576.999.999.999.900;0
01.00;16.00;4;Mobile Phone;5;Married;3;0;03.00;150.00.00;0
00.00;08.00;5;Laptop & Accessory;1;Single;4;0;00.00;150.71;0
11.00;06.00;4;Fashion;3;Single;10;1;00.00;153.81;1
15.00;18.00;3;Mobile;4;Married;9;0;04.00;127.66;0
15.00;17.00;6;Laptop & Accessory;4;Single;3;0;10.00;186.51.00;0
03.00;16.00;2;Mobile Phone;3;Married;8;0;01.00;149.51.00;0
12.00;21.00;3;Grocery;5;Single;1;0;10.00;23.341.000.000.000.000;0
16.00;16.00;5;Others;1;Single;10;0;02.00;321.13.00;0
00.00;;3;Mobile;3;Married;2;0;00.00;12.377.000.000.000.000;1
;13.00;4;Mobile;4;Married;2;0;01.00;121.41.00;0
04.00;16.00;3;Laptop & Accessory;1;Married;3;1;04.00;165.83;0
;19.00;3;Mobile;4;Married;5;0;04.00;121.43.00;0
07.00;14.00;3;Laptop & Accessory;5;Married;4;0;00.00;151.21.00;0
09.00;13.00;3;Mobile Phone;1;Single;3;0;01.00;146.78;0
12.00;30.00.00;5;Fashion;3;Single;2;0;;220.26.00;0
17.00;16.00;4;Laptop & Accessory;3;Married;5;1;08.00;181.79;0
03.00;10.00;4;Mobile Phone;5;Single;3;1;06.00;172.23.00;0
01.00;15.00;5;Mobile Phone;3;Single;3;1;03.00;164.89;1
02.00;14.00;4;Laptop & Accessory;2;Divorced;2;1;02.00;150.56.00;0
07.00;16.00;3;Mobile Phone;3;Married;2;1;00.00;138.15.00;0
29.00.00;33.00.00;2;Others;4;Married;6;1;05.00;321.36.00;0
16.00;;3;Mobile;3;Single;5;0;02.00;124.38.00;0
07.00;09.00;3;Laptop & Accessory;2;Single;1;0;04.00;177.56.00;0
10.00;08.00;5;Laptop & Accessory;3;Married;2;0;03.00;168.74;0
;17.00;3;Mobile;5;Married;1;0;04.00;12.099.000.000.000.000;0
18.00;06.00;2;Others;2;Divorced;1;0;07.00;292.02.00;0
09.00;35.00.00;2;Laptop & Accessory;3;Married;3;0;09.00;159.07.00;0
;06.00;4;Mobile;5;Divorced;2;0;02.00;122.18.00;0
18.00;07.00;4;Laptop & Accessory;1;Married;6;1;03.00;182.43.00;0
00.00;11.00;3;Mobile;3;Single;2;1;02.00;134.41.00;1
13.00;13.00;4;Fashion;4;Single;6;0;03.00;208.76;0
04.00;23.00;4;Laptop & Accessory;3;Divorced;10;0;03.00;178.01.00;0
;10.00;3;Mobile;2;Single;19;1;00.00;122.85;1
00.00;;3;Mobile;4;Married;3;1;02.00;12.372.999.999.999.900;1
03.00;17.00;4;Mobile Phone;4;Married;3;0;03.00;147.97;0
01.00;28.00.00;2;Mobile Phone;1;Single;3;0;03.00;151.78;0
15.00;09.00;4;Grocery;4;Single;3;0;05.00;285.15.00;0
30.00.00;30.00.00;4;Grocery;4;Married;6;1;10.00;259.02.00;0
21.00;23.00;2;Laptop & Accessory;3;Married;3;1;08.00;175.67;0
01.00;07.00;6;Mobile Phone;4;Single;9;1;08.00;147.16.00;1
25.00.00;10.00;4;Grocery;4;Single;5;0;01.00;262.34.00;0
13.00;19.00;4;Laptop & Accessory;4;Married;6;0;01.00;177.95;0
10.00;11.00;3;Laptop & Accessory;2;Married;8;0;04.00;163.47.00;0
14.00;25.00.00;3;Laptop & Accessory;5;Married;3;0;00.00;130.72;0
14.00;14.00;3;Laptop & Accessory;4;Married;6;0;04.00;143.93;0
00.00;14.00;2;Laptop & Accessory;4;Divorced;1;0;02.00;148.51.00;0
;12.00;3;Laptop & Accessory;3;Divorced;3;1;05.00;123.06.00;0
01.00;10.00;4;Mobile Phone;5;Single;7;1;05.00;151.57.00;1
19.00;08.00;3;Laptop & Accessory;2;Married;3;0;04.00;173.79;0
19.00;24.00.00;3;Fashion;3;Married;6;0;02.00;205.27.00;0
01.00;14.00;4;Mobile Phone;1;Married;3;1;03.00;147.75;1
;08.00;4;Mobile;3;Single;2;0;00.00;12.274.000.000.000.000;0
23.00;12.00;4;Laptop & Accessory;3;Married;4;0;03.00;191.51.00;0
18.00;24.00.00;6;Mobile Phone;3;Single;4;0;01.00;147.09.00;0
04.00;29.00.00;5;Laptop & Accessory;3;Married;4;1;01.00;188.08.00;1
18.00;26.00.00;5;Fashion;5;Married;3;1;07.00;208.51.00;0
16.00;25.00.00;4;Laptop & Accessory;5;Married;8;1;03.00;179.01.00;0
17.00;15.00;4;Laptop & Accessory;4;Married;6;0;01.00;172.65;0
01.00;07.00;4;Mobile Phone;4;Single;3;0;02.00;145.96;0
24.00.00;14.00;4;Fashion;4;Married;6;0;;22.489.999.999.999.900;0
19.00;08.00;3;Fashion;1;Married;4;0;07.00;185.78;0
01.00;27.00.00;4;Fashion;3;Married;5;0;;223.24.00;1
17.00;13.00;3;Others;1;Married;1;1;10.00;290.49.00;0
01.00;09.00;5;Mobile Phone;3;Single;3;0;03.00;145.44.00;1
25.00.00;05.00;3;Fashion;4;Single;8;0;00.00;204.45.00;0
08.00;14.00;3;Mobile Phone;3;Single;2;0;04.00;143.23.00;0
12.00;27.00.00;4;Laptop & Accessory;1;Married;4;1;04.00;161.02.00;0
19.00;13.00;4;Fashion;5;Married;6;1;01.00;257.45.00;0
;27.00.00;4;Mobile;4;Single;2;1;00.00;12.121.000.000.000.000;1
14.00;21.00;4;Laptop & Accessory;5;Married;3;0;03.00;171.39.00;0
09.00;25.00.00;2;Laptop & Accessory;5;Married;3;0;11.00;177.08.00;0
17.00;26.00.00;3;Mobile;4;Single;2;0;03.00;134.02.00;0
01.00;15.00;4;Mobile Phone;3;Single;3;0;01.00;144.04.00;1
13.00;15.00;3;Laptop & Accessory;5;Married;1;0;01.00;154.73;0
01.00;09.00;3;Mobile;4;Married;2;0;00.00;128.56.00;0
12.00;22.00;5;Fashion;1;Married;2;1;10.00;24.010.000.000.000.000;0
21.00;13.00;3;Laptop & Accessory;5;Married;5;0;02.00;154.86;0
07.00;10.00;4;Mobile Phone;4;Married;5;1;04.00;147.77;0
06.00;09.00;4;Laptop & Accessory;3;Single;6;1;08.00;174.98;0
05.00;07.00;4;Laptop & Accessory;5;Divorced;3;0;04.00;166.48.00;0
05.00;07.00;4;Laptop & Accessory;2;Single;10;1;06.00;184.93;1
06.00;10.00;4;Mobile Phone;4;Married;9;0;02.00;138.38.00;0
29.00.00;09.00;4;Grocery;1;Single;4;1;03.00;291.59.00;0
08.00;;4;Mobile;2;Divorced;2;0;02.00;12.375.999.999.999.900;0
00.00;06.00;4;Mobile Phone;5;Married;2;0;03.00;139.55.00;0
12.00;17.00;4;Laptop & Accessory;1;Married;3;0;10.00;178.43.00;0
19.00;14.00;4;Laptop & Accessory;5;Married;9;1;07.00;146.15.00;0
00.00;11.00;3;Mobile;1;Single;2;0;02.00;131.17.00;0
11.00;16.00;3;Mobile;3;Divorced;1;0;02.00;126.84;0
;11.00;3;Laptop & Accessory;2;Divorced;4;0;00.00;12.086.000.000.000.000;1
00.00;18.00;3;Laptop & Accessory;1;Single;4;1;07.00;145.81;1
10.00;08.00;4;Laptop & Accessory;1;Married;6;0;00.00;151.63;0
13.00;13.00;2;Fashion;3;Married;4;0;07.00;207.37.00;0
01.00;25.00.00;4;Mobile Phone;2;Single;3;0;01.00;151.93;1
02.00;09.00;3;Mobile Phone;5;Single;2;1;05.00;147.23.00;0
21.00;11.00;5;Fashion;4;Married;10;1;;228.33.00;0
14.00;33.00.00;5;Laptop & Accessory;1;Married;5;1;01.00;169.22.00;0
03.00;27.00.00;4;Laptop & Accessory;1;Married;4;0;03.00;194.31.00;0
19.00;15.00;4;Laptop & Accessory;1;Married;11;0;09.00;161.97;0
26.00.00;07.00;4;Grocery;2;Divorced;4;0;09.00;295.99;0
19.00;14.00;4;Laptop & Accessory;5;Married;9;1;07.00;146.15.00;0
03.00;27.00.00;4;Mobile Phone;1;Married;3;0;11.00;163.12.00;0
19.00;20.00;3;Mobile Phone;4;Married;10;1;03.00;149.63;1
27.00.00;09.00;5;Fashion;4;Married;4;0;13.00;200.25.00;0
03.00;15.00;3;Laptop & Accessory;5;Married;2;0;10.00;130.72;0
00.00;10.00;4;Mobile Phone;3;Single;6;0;02.00;138.94;1
22.00;11.00;3;Laptop & Accessory;3;Divorced;3;0;02.00;166.51.00;0
13.00;31.00.00;5;Grocery;1;Married;2;0;07.00;245.31.00;0
