user_id,age,gender,education_level,employment_status,job_title,monthly_income_usd,monthly_expenses_usd,savings_usd,has_loan,loan_type,loan_amount_usd,loan_term_months,monthly_emi_usd,loan_interest_rate_pct,debt_to_income_ratio,credit_score,savings_to_income_ratio,region,record_date,cluster,pca1,pca2,risk_score,risk_category,Alert_Timestamp,Alert_Priority
U09682,40,Female,Master,Employed,Doctor,1339.96,1016.63,17007.21,No,,0.0,0,0.0,0.0,0.0,401,1.06,Other,2024-02-17,2,0.0322026806731988,-1.7213156007749737,78.87,Low Risk,2026-01-08 17:56:47,CRITICAL
U09684,21,Female,Master,Student,Teacher,4134.34,2590.07,60614.69,Yes,Home,410033.54,12,38048.04,20.33,9.2,487,1.22,Other,2022-04-13,3,4.924703470673412,-1.4680770043797011,-193.08,,2026-01-08 17:56:47,CRITICAL
U09685,25,Male,Bachelor,Self-employed,Accountant,6781.06,4586.76,731204.44,No,,0.0,0,0.0,0.0,0.0,312,8.99,Europe,2023-12-04,1,-1.0642998147833056,-0.2136272028718643,74.68,Low Risk,2026-01-08 17:56:47,CRITICAL
U09687,18,Female,Bachelor,Employed,Accountant,7161.65,6369.42,410572.54,No,,0.0,0,0.0,0.0,0.0,330,4.78,Asia,2022-04-25,2,-0.9912749739429756,-1.1852233929132543,75.53,Low Risk,2026-01-08 17:56:47,CRITICAL
U09690,50,Female,High School,Self-employed,Manager,2423.2,1362.57,69285.75,Yes,Education,131712.56,180,1576.54,11.95,0.65,764,2.38,North America,2025-06-20,0,0.0843424656827531,0.203062153829036,76.45,Low Risk,2026-01-08 17:56:47,CRITICAL
U09691,34,Female,Master,Self-employed,Driver,2098.63,1388.48,166213.34,Yes,Car,30671.96,24,1625.64,24.26,0.77,395,6.6,Europe,2021-10-02,2,0.1748213647569297,-0.3907312702505587,55.49,Medium Risk,2026-01-08 17:56:47,CRITICAL
U09693,41,Male,Master,Employed,Unemployed,3824.6,2432.44,245078.76,No,,0.0,0,0.0,0.0,0.0,308,5.34,Other,2023-08-30,2,-0.4935162295904655,-1.1019041748294036,74.49,Low Risk,2026-01-08 17:56:47,CRITICAL
U09695,59,Other,Master,Employed,Engineer,4654.48,2372.54,109839.82,Yes,Car,201671.42,12,18816.16,21.39,4.04,394,1.97,Africa,2022-07-11,2,1.8968571584539105,-1.628813224085203,-42.66,,2026-01-08 17:56:47,CRITICAL
U09696,36,Male,Other,Employed,Driver,2611.38,2162.47,153311.66,No,,0.0,0,0.0,0.0,0.0,494,4.89,Africa,2021-11-21,2,-0.1811444226617838,-0.3741896856360012,83.25,Low Risk,2026-01-08 17:56:47,CRITICAL
U09700,67,Female,Bachelor,Employed,Manager,4748.25,3500.57,263883.7,Yes,Business,43711.27,360,317.39,7.89,0.07,477,4.63,North America,2025-05-19,2,-0.5761596972258929,-0.5388460654137993,80.35,Low Risk,2026-01-08 17:56:47,CRITICAL
U09705,38,Male,Master,Employed,Salesperson,4263.86,3701.29,66158.45,Yes,Education,109257.53,240,882.85,7.54,0.21,403,1.29,Other,2024-03-17,2,-0.3545789572385304,-1.6935038456700668,72.66,Low Risk,2026-01-08 17:56:47,CRITICAL
U09707,51,Female,Bachelor,Self-employed,Doctor,2964.65,1814.7,103899.11,Yes,Business,399051.49,240,8515.3,25.44,2.87,821,2.92,Europe,2021-12-23,0,1.0870923181916965,0.5575721660302898,12.54,High Risk,2026-01-08 17:56:47,CRITICAL
U09709,26,Male,Bachelor,Employed,Driver,5552.34,3687.47,45299.87,Yes,Home,185060.04,120,2483.66,10.37,0.45,307,0.68,Other,2024-07-06,2,-0.5055918477360121,-2.2887211612580245,60.95,Low Risk,2026-01-08 17:56:47,CRITICAL
U09711,69,Female,Bachelor,Self-employed,Teacher,7410.66,5200.74,47102.78,Yes,Home,317516.45,120,7997.54,28.4,1.08,612,0.53,North America,2023-05-13,0,-0.1605470964577813,-1.0093361961294969,56.4,Medium Risk,2026-01-08 17:56:47,CRITICAL
U09713,68,Female,Master,Employed,Engineer,8126.26,3567.88,704321.4,Yes,Car,9977.78,360,217.03,26.09,0.03,415,7.22,Other,2024-03-26,1,-1.4923434764659966,-0.2035393364514111,78.63,Low Risk,2026-01-08 17:56:47,CRITICAL
U09714,38,Female,Master,Employed,Salesperson,3888.98,1520.16,51069.07,Yes,Car,498379.97,240,11283.85,27.04,2.9,459,1.09,Other,2024-09-22,2,1.0605743906161058,-1.5220240855080684,-5.4,,2026-01-08 17:56:47,CRITICAL
U09718,40,Female,Other,Employed,Engineer,6033.29,3122.8,697230.59,No,,0.0,0,0.0,0.0,0.0,375,9.63,North America,2023-03-10,1,-1.0047035883400066,0.2364475740320801,77.65,Low Risk,2026-01-08 17:56:47,CRITICAL
U09720,42,Male,Master,Employed,Accountant,2373.61,748.6,146129.32,No,,0.0,0,0.0,0.0,0.0,491,5.13,Africa,2021-07-25,2,-0.258874511268718,-0.3215204183261932,83.11,Low Risk,2026-01-08 17:56:47,CRITICAL
U09721,34,Male,Master,Self-employed,Student,2232.51,1864.43,215234.51,Yes,Car,297321.85,36,11633.59,23.8,5.21,719,8.03,Europe,2022-09-14,1,2.022243904380322,1.36110673921032,-62.46,,2026-01-08 17:56:47,CRITICAL
U09723,47,Male,Bachelor,Unemployed,Student,4772.31,3294.9,111378.35,No,,0.0,0,0.0,0.0,0.0,427,1.94,Asia,2024-03-21,2,-0.6548734797600586,-1.4258829824106651,80.09,Low Risk,2026-01-08 17:56:47,CRITICAL
U09724,62,Male,Bachelor,Employed,Manager,5162.29,4146.3,191978.6,No,,0.0,0,0.0,0.0,0.0,437,3.1,Other,2021-11-10,2,-0.6718805861043862,-1.100308835768118,80.56,Low Risk,2026-01-08 17:56:47,CRITICAL
U09727,20,Female,High School,Employed,Student,5257.42,2788.34,339302.38,No,,0.0,0,0.0,0.0,0.0,484,5.38,North America,2024-10-27,2,-0.8265480886865699,-0.3231952252660993,82.78,Low Risk,2026-01-08 17:56:47,CRITICAL
U09728,65,Female,Master,Employed,Student,6615.91,4877.3,371567.16,No,,0.0,0,0.0,0.0,0.0,346,4.68,Africa,2023-12-10,2,-0.9932805925711414,-1.1292150377577863,76.28,Low Risk,2026-01-08 17:56:47,CRITICAL
U09733,19,Male,High School,Employed,Engineer,6170.69,5371.81,310051.47,Yes,Car,465014.38,12,41059.71,10.82,6.65,704,4.19,North America,2025-06-03,3,4.517436540449772,0.2016032846564019,-106.37,,2026-01-08 17:56:47,CRITICAL
U09734,32,Male,High School,Employed,Salesperson,3807.45,1154.32,154379.93,Yes,Home,488843.51,24,26996.57,28.66,7.09,585,3.38,Africa,2024-12-23,3,3.390998765665433,-0.4506709610273267,-125.17,,2026-01-08 17:56:47,CRITICAL
U09735,30,Male,High School,Self-employed,Accountant,4062.59,3270.92,335470.82,Yes,Car,105336.79,240,1861.68,20.87,0.46,450,6.88,Europe,2022-08-07,1,-0.1901034461753697,-0.100464087891046,67.38,Low Risk,2026-01-08 17:56:47,CRITICAL
U09737,39,Female,Bachelor,Employed,Salesperson,2833.93,2097.22,224298.43,Yes,Business,380167.12,300,7601.5,23.93,2.68,520,6.6,Other,2024-09-16,1,1.0037936413644268,0.1336352395485091,4.07,High Risk,2026-01-08 17:56:47,CRITICAL
U09738,20,Female,High School,Unemployed,Student,2804.41,1204.92,62205.49,Yes,Car,361976.72,36,10544.28,3.11,3.76,644,1.85,Africa,2021-11-10,0,1.4176270948232983,-0.4996312626909154,-22.49,,2026-01-08 17:56:47,CRITICAL
U09739,21,Male,PhD,Employed,Teacher,3690.21,1131.9,358679.49,Yes,Car,309029.26,36,11234.26,18.4,3.04,607,8.1,Asia,2022-10-15,1,1.1158000215676545,0.8752497372369344,-2.64,,2026-01-08 17:56:47,CRITICAL
U09741,51,Other,High School,Self-employed,Accountant,5514.62,2414.31,60324.01,No,,0.0,0,0.0,0.0,0.0,468,0.91,Europe,2024-02-15,2,-0.9392587976681528,-1.50255110209648,82.02,Low Risk,2026-01-08 17:56:47,CRITICAL
U09742,47,Male,Bachelor,Unemployed,Teacher,500.0,309.38,56426.81,No,,0.0,0,0.0,0.0,0.0,357,9.4,Europe,2024-03-15,1,0.1922125286006383,0.1582434640864274,76.8,Low Risk,2026-01-08 17:56:47,CRITICAL
U09744,46,Female,Master,Employed,Teacher,4396.6,2039.22,246001.14,Yes,Education,470255.12,360,11393.99,29.07,2.59,796,4.66,Other,2022-12-08,0,0.9634393052810528,0.8552331353483249,19.76,High Risk,2026-01-08 17:56:47,CRITICAL
U09745,59,Female,PhD,Student,Doctor,4961.74,2249.15,278450.72,No,,0.0,0,0.0,0.0,0.0,320,4.68,Asia,2024-11-28,2,-0.815759307307171,-1.2216859785377976,75.06,Low Risk,2026-01-08 17:56:47,CRITICAL
U09747,65,Male,Master,Employed,Unemployed,5888.03,4194.7,64106.33,No,,0.0,0,0.0,0.0,0.0,378,0.91,Africa,2024-05-04,2,-0.8685814648595286,-1.9118305264946431,77.79,Low Risk,2026-01-08 17:56:47,CRITICAL
U09748,68,Female,High School,Unemployed,Unemployed,6070.23,4636.77,453679.09,Yes,Business,6520.81,360,33.31,4.57,0.01,471,6.23,Other,2022-12-24,1,-0.8540831121276939,-0.1837707402798144,81.86,Low Risk,2026-01-08 17:56:47,CRITICAL
U09749,65,Female,Bachelor,Self-employed,Student,4575.82,3165.67,177607.35,Yes,Car,429267.83,240,5668.42,15.05,1.24,832,3.23,North America,2024-07-10,0,0.2117621876915648,0.6768719580758908,61.95,Low Risk,2026-01-08 17:56:47,CRITICAL
U09750,34,Male,Bachelor,Self-employed,Manager,5610.92,2797.33,589885.47,Yes,Car,219794.93,12,19275.45,9.53,3.44,696,8.76,North America,2025-07-22,1,1.6533277845074248,1.385983142196299,-10.45,,2026-01-08 17:56:47,CRITICAL
U09751,69,Female,Master,Self-employed,Student,2961.17,1379.81,268481.45,No,,0.0,0,0.0,0.0,0.0,441,7.56,Europe,2021-12-12,1,-0.3542296516769346,0.0505962491230731,80.75,Low Risk,2026-01-08 17:56:47,CRITICAL
U09753,20,Male,Bachelor,Self-employed,Engineer,7857.1,2728.94,200216.94,No,,0.0,0,0.0,0.0,0.0,378,2.12,Asia,2022-07-26,2,-1.5403719338019088,-1.625373573535268,77.79,Low Risk,2026-01-08 17:56:47,CRITICAL
U09754,31,Female,Bachelor,Employed,Driver,2705.55,2289.21,156573.95,Yes,Business,218080.21,120,5480.25,28.32,2.03,849,4.82,North America,2024-08-13,0,0.7523237725702662,1.1648199033350186,39.05,Medium Risk,2026-01-08 17:56:47,CRITICAL
U09755,53,Other,Bachelor,Employed,Salesperson,5719.58,2071.76,21783.37,Yes,Education,291124.78,60,8434.32,24.35,1.47,359,0.32,North America,2025-01-16,2,0.0722601521426526,-2.1638349100330263,21.99,High Risk,2026-01-08 17:56:47,CRITICAL
U09757,22,Other,Bachelor,Employed,Manager,4441.05,3174.33,207914.81,No,,0.0,0,0.0,0.0,0.0,443,3.9,Europe,2025-05-31,2,-0.5747234755181723,-0.8659313364012927,80.85,Low Risk,2026-01-08 17:56:47,CRITICAL
U09758,54,Female,Bachelor,Employed,Doctor,2540.76,1204.82,7699.47,Yes,Car,391083.94,360,5553.37,16.93,2.19,637,0.25,Asia,2025-07-22,0,0.7014982595981809,-0.905664022709272,9.28,High Risk,2026-01-08 17:56:47,CRITICAL
U09760,46,Female,Master,Self-employed,Driver,3406.89,1845.44,288252.74,Yes,Business,263040.29,120,5236.05,20.87,1.54,765,7.05,North America,2021-11-10,1,0.4025852257677277,1.3403156808416377,49.8,Medium Risk,2026-01-08 17:56:47,CRITICAL
U09762,37,Male,Master,Student,Student,4667.22,3777.44,141776.73,No,,0.0,0,0.0,0.0,0.0,346,2.53,North America,2022-10-06,2,-0.58453995318548,-1.6406226701274778,76.28,Low Risk,2026-01-08 17:56:47,CRITICAL
U09763,65,Male,Bachelor,Self-employed,Driver,8694.48,2833.83,802132.18,Yes,Home,387234.04,120,10056.92,29.47,1.16,626,7.69,Europe,2023-08-23,1,-0.500170843002792,0.816119160683707,54.66,Medium Risk,2026-01-08 17:56:47,CRITICAL
U09766,48,Male,Bachelor,Self-employed,Engineer,3004.1,1832.87,16778.59,Yes,Home,319108.32,300,3370.36,12.04,1.12,684,0.47,North America,2024-04-05,0,0.2318743392375889,-0.6391556773805346,56.79,Medium Risk,2026-01-08 17:56:47,CRITICAL
U09769,40,Female,Bachelor,Employed,Engineer,500.0,266.21,39342.71,Yes,Education,392459.75,120,8243.36,22.49,16.49,795,6.56,North America,2021-11-28,3,4.040653394676053,1.3423249524777563,-397.29,,2026-01-08 17:56:47,CRITICAL
U09770,26,Female,Bachelor,Employed,Accountant,500.0,351.78,46164.83,Yes,Business,331350.54,120,8430.63,28.75,16.86,803,7.69,Europe,2022-11-06,3,4.137124107014629,1.6561203061875835,-408.01,,2026-01-08 17:56:47,CRITICAL
U09774,62,Male,Bachelor,Employed,Salesperson,1833.79,820.12,56615.33,No,,0.0,0,0.0,0.0,0.0,311,2.57,Other,2025-06-12,2,-0.1252176911244265,-1.7515304631868258,74.64,Low Risk,2026-01-08 17:56:47,CRITICAL
U09775,53,Female,Other,Employed,Engineer,1199.96,913.11,15187.72,Yes,Education,90408.3,12,7785.69,6.11,6.49,717,1.05,Africa,2023-11-10,0,2.042842877894843,-0.3548156135255972,-100.96,,2026-01-08 17:56:47,CRITICAL
U09776,27,Female,Bachelor,Employed,Driver,4208.49,1487.46,353240.14,Yes,Home,214912.97,180,4402.01,23.87,1.05,541,6.99,Other,2023-11-16,1,-0.0386141811586457,0.3266099771738689,53.96,Medium Risk,2026-01-08 17:56:47,CRITICAL
U09777,61,Male,High School,Employed,Unemployed,3602.89,2181.48,257054.19,Yes,Car,317950.06,180,7329.18,27.17,2.03,516,5.95,Asia,2025-07-05,1,0.6601535500476654,-0.0501105544583225,23.38,High Risk,2026-01-08 17:56:47,CRITICAL
U09779,35,Male,High School,Student,Student,3683.5,3055.45,49852.01,No,,0.0,0,0.0,0.0,0.0,398,1.13,North America,2022-09-12,2,-0.3909386875898407,-1.74489006131063,78.73,Low Risk,2026-01-08 17:56:47,CRITICAL
U09780,63,Female,Bachelor,Self-employed,Engineer,5916.19,3223.52,567014.77,Yes,Business,219760.47,360,4858.56,26.52,0.82,560,7.99,Other,2022-09-12,1,-0.315196146880304,0.6369725869747339,61.75,Low Risk,2026-01-08 17:56:47,CRITICAL
U09781,46,Male,Master,Employed,Engineer,3966.79,1749.32,230719.12,No,,0.0,0,0.0,0.0,0.0,305,4.85,Asia,2021-08-09,2,-0.6006621256160593,-1.2357476315282894,74.35,Low Risk,2026-01-08 17:56:47,CRITICAL
U09783,23,Male,PhD,Employed,Student,5361.19,4292.53,481131.19,Yes,Home,79622.07,24,4295.63,26.15,0.8,373,7.48,Asia,2021-08-17,1,-0.1358606364483734,-0.3176555394674949,53.55,Medium Risk,2026-01-08 17:56:47,CRITICAL
U09785,34,Other,Bachelor,Employed,Driver,4828.63,2068.35,433151.63,Yes,Business,301250.71,360,6687.73,26.63,1.39,749,7.48,Europe,2024-03-19,1,0.1616699023255642,1.3578650547044044,53.55,Medium Risk,2026-01-08 17:56:47,CRITICAL
U09787,58,Male,High School,Self-employed,Driver,2664.88,2348.88,201375.4,No,,0.0,0,0.0,0.0,0.0,331,6.3,Africa,2025-04-09,2,-0.188667173607327,-0.7511013806068899,75.58,Low Risk,2026-01-08 17:56:47,CRITICAL
U09788,18,Male,High School,Self-employed,Teacher,1508.79,1306.59,71672.06,Yes,Car,334478.99,36,12616.98,21.09,8.36,614,3.96,Africa,2021-12-13,3,2.8171779057753,-0.1154232133973883,-161.91,,2026-01-08 17:56:47,CRITICAL
U09792,67,Male,Bachelor,Unemployed,Doctor,3197.42,1746.41,58867.73,Yes,Business,324637.78,360,4786.68,17.6,1.5,348,1.53,Other,2025-04-16,2,0.355581849734267,-1.877925618827169,31.38,Medium Risk,2026-01-08 17:56:47,CRITICAL
U09795,31,Female,Bachelor,Employed,Student,4262.23,1917.8,83856.58,Yes,Business,178479.8,36,6007.67,12.93,1.41,510,1.64,Europe,2023-08-02,2,0.2071772587523,-1.1438807369145685,41.7,Medium Risk,2026-01-08 17:56:47,CRITICAL
U09798,19,Male,High School,Employed,Engineer,4315.75,1615.09,360154.0,Yes,Education,316276.6,24,14362.1,8.4,3.33,574,6.95,Other,2024-09-04,1,1.35812797602045,0.4260771133683902,-12.89,,2026-01-08 17:56:47,CRITICAL
U09799,68,Female,Master,Employed,Engineer,1247.0,748.56,44073.1,Yes,Education,228527.63,120,3731.86,15.32,2.99,820,2.95,Asia,2023-03-13,0,0.983424087479716,0.5941370933798726,8.89,High Risk,2026-01-08 17:56:47,CRITICAL
U09800,48,Male,Master,Employed,Manager,989.33,867.91,11977.72,Yes,Education,68990.86,300,1424.92,24.73,1.44,337,1.01,Other,2024-10-30,2,0.5098177511802064,-2.022275202671921,32.66,Medium Risk,2026-01-08 17:56:47,CRITICAL
U09802,66,Male,High School,Self-employed,Engineer,1113.93,564.42,12936.03,No,,0.0,0,0.0,0.0,0.0,356,0.97,North America,2021-12-12,2,0.0436173347262091,-1.94031114655037,76.75,Low Risk,2026-01-08 17:56:47,CRITICAL
U09805,22,Male,High School,Employed,Student,3326.11,1840.7,240846.54,Yes,Home,241329.45,240,1534.6,4.56,0.46,344,6.03,Asia,2022-08-14,2,-0.178575005289155,-0.770315006966084,62.39,Low Risk,2026-01-08 17:56:47,CRITICAL
U09806,23,Female,Bachelor,Student,Engineer,982.3,695.35,74255.78,Yes,Car,144975.98,120,3090.94,22.95,3.15,743,6.3,Europe,2023-07-11,0,1.0114146943219693,1.0855118186431958,0.46,High Risk,2026-01-08 17:56:47,CRITICAL
U09807,57,Female,Bachelor,Self-employed,Engineer,7025.36,4428.14,213694.63,No,,0.0,0,0.0,0.0,0.0,373,2.53,Europe,2022-11-29,2,-1.1479661534132812,-1.5438759284344934,77.55,Low Risk,2026-01-08 17:56:47,CRITICAL
U09808,55,Male,Bachelor,Employed,Manager,4272.55,3105.19,61339.74,No,,0.0,0,0.0,0.0,0.0,320,1.2,North America,2021-09-23,2,-0.5498893971381734,-2.079987014828578,75.06,Low Risk,2026-01-08 17:56:47,CRITICAL
U09810,32,Male,PhD,Employed,Engineer,5030.24,4022.91,155868.99,Yes,Business,341331.15,60,7128.62,9.26,1.42,603,2.58,Asia,2025-07-13,0,0.3349046928540974,-0.5144706750905261,45.78,Medium Risk,2026-01-08 17:56:47,CRITICAL
U09812,58,Male,High School,Self-employed,Driver,3062.05,1885.83,248982.54,Yes,Business,298658.43,24,16201.77,26.74,5.29,386,6.78,Asia,2023-07-06,3,2.244747323915332,-0.4517255502465533,-80.54,,2026-01-08 17:56:47,CRITICAL
U09813,24,Male,PhD,Unemployed,Unemployed,5347.3,2204.24,439525.93,Yes,Business,352953.71,300,4487.9,14.88,0.84,387,6.85,Africa,2022-11-03,2,-0.3140133267527673,-0.4054304586504508,53.01,Medium Risk,2026-01-08 17:56:47,CRITICAL
U09814,34,Female,Master,Unemployed,Engineer,1805.44,854.2,68155.5,No,,0.0,0,0.0,0.0,0.0,441,3.15,Other,2022-04-28,2,-0.1027937124120588,-1.02948431222564,80.75,Low Risk,2026-01-08 17:56:47,CRITICAL
U09815,65,Male,High School,Employed,Manager,2950.68,2647.3,80415.35,Yes,Car,350567.72,24,16884.81,14.32,5.72,451,2.27,Asia,2023-05-24,3,2.49720287880671,-1.2839694956684855,-90.38,,2026-01-08 17:56:47,CRITICAL
U09822,56,Female,Master,Student,Doctor,3856.72,1711.39,242148.89,Yes,Home,428383.29,12,41484.2,28.68,10.76,604,5.23,Europe,2024-02-09,3,5.552394094231324,0.0366371688999188,-234.38,,2026-01-08 17:56:47,CRITICAL
U09824,50,Female,PhD,Employed,Teacher,5631.24,4580.84,149505.4,No,,0.0,0,0.0,0.0,0.0,492,2.21,Africa,2024-12-25,2,-0.7503465158669259,-1.0816776267059356,83.15,Low Risk,2026-01-08 17:56:47,CRITICAL
U09825,42,Female,Bachelor,Employed,Manager,3522.3,2946.84,282609.71,No,,0.0,0,0.0,0.0,0.0,340,6.69,North America,2023-03-02,2,-0.357014379853442,-0.6241039002826984,76.0,Low Risk,2026-01-08 17:56:47,CRITICAL
U09826,38,Female,Bachelor,Employed,Engineer,3967.83,2238.05,322054.62,Yes,Home,270783.32,60,5800.09,10.35,1.46,550,6.76,Asia,2023-04-20,1,0.3155331473382203,0.3042555703737368,42.08,Medium Risk,2026-01-08 17:56:47,CRITICAL
U09828,54,Male,Bachelor,Employed,Manager,1690.09,926.15,118864.59,No,,0.0,0,0.0,0.0,0.0,408,5.86,Africa,2023-10-28,2,-0.0643269781846373,-0.5043009283124117,79.2,Low Risk,2026-01-08 17:56:47,CRITICAL
U09829,33,Female,Master,Employed,Manager,4683.94,2666.84,560979.73,Yes,Business,479309.6,24,26546.08,28.97,5.67,519,9.98,Other,2025-01-05,3,3.0070004532272367,0.8820788565613398,-85.68,,2026-01-08 17:56:47,CRITICAL
U09833,19,Female,Bachelor,Employed,Student,4280.87,1892.23,455946.97,No,,0.0,0,0.0,0.0,0.0,343,8.88,Other,2023-10-17,1,-0.6625459363672646,-0.0719430725804354,76.14,Low Risk,2026-01-08 17:56:47,CRITICAL
U09834,69,Male,High School,Employed,Student,1804.85,610.42,141571.18,Yes,Business,35721.98,24,1558.87,4.48,0.86,359,6.54,Asia,2022-04-25,2,0.1822329688584846,-0.5606144223577599,51.09,Medium Risk,2026-01-08 17:56:47,CRITICAL
U09838,69,Male,Master,Employed,Doctor,4539.04,2977.02,488074.3,Yes,Car,454014.09,12,40561.95,13.05,8.94,448,8.96,North America,2021-08-07,3,5.065026450303304,0.2631357820388889,-187.12,,2026-01-08 17:56:47,CRITICAL
U09840,45,Male,Bachelor,Student,Teacher,8442.28,3481.87,349170.98,Yes,Car,349066.58,360,1676.57,4.05,0.2,417,3.45,Europe,2024-11-12,2,-1.412881805249671,-1.135833800012621,73.62,Low Risk,2026-01-08 17:56:47,CRITICAL
U09842,33,Male,Master,Employed,Accountant,2946.09,1883.5,282755.15,Yes,Home,308774.03,60,7622.46,16.69,2.59,537,8.0,Africa,2023-11-18,1,0.941209000717677,0.5557563000282894,7.57,High Risk,2026-01-08 17:56:47,CRITICAL
U09844,21,Male,Bachelor,Employed,Accountant,1110.05,381.83,94999.1,Yes,Education,349696.8,120,9128.36,29.65,8.22,332,7.13,Europe,2024-08-11,3,2.437500740294981,-0.5669949551303844,-170.98,,2026-01-08 17:56:47,CRITICAL
U09846,18,Female,High School,Unemployed,Teacher,3809.89,2875.2,424619.48,Yes,Education,64201.74,120,666.0,4.52,0.17,387,9.29,Africa,2024-11-01,1,-0.3367136795170336,0.2240459329135337,73.11,Low Risk,2026-01-08 17:56:47,CRITICAL
U09847,64,Male,Master,Employed,Driver,2896.24,1782.4,273590.1,Yes,Education,496646.2,12,46306.6,21.26,15.99,656,7.87,North America,2025-05-28,3,7.256003390632627,0.9039638382464066,-388.83,,2026-01-08 17:56:47,CRITICAL
U09851,36,Male,Master,Unemployed,Manager,4610.92,2732.82,368206.2,Yes,Business,182594.65,120,4588.51,28.32,1.0,587,6.65,North America,2022-07-30,1,-0.0087667399900066,0.4390057554310711,57.62,Medium Risk,2026-01-08 17:56:47,CRITICAL
U09853,26,Female,Bachelor,Unemployed,Engineer,4150.44,2800.78,210508.45,No,,0.0,0,0.0,0.0,0.0,428,4.23,Africa,2024-01-11,2,-0.5352002212661062,-0.8471295367452423,80.14,Low Risk,2026-01-08 17:56:47,CRITICAL
U09855,56,Male,Bachelor,Employed,Student,3902.79,2354.32,60129.11,No,,0.0,0,0.0,0.0,0.0,495,1.28,Other,2022-10-05,2,-0.5114856261679527,-1.2760613765911286,83.29,Low Risk,2026-01-08 17:56:47,CRITICAL
U09856,23,Female,Bachelor,Employed,Salesperson,5080.81,3393.51,605208.91,Yes,Business,70990.13,120,1130.15,14.65,0.22,373,9.93,Asia,2025-05-16,1,-0.5697450503491196,0.3056033194483441,70.95,Low Risk,2026-01-08 17:56:47,CRITICAL
U09858,32,Female,Master,Employed,Driver,3512.59,2720.44,8688.81,Yes,Education,307399.05,240,3751.34,13.68,1.07,546,0.21,Asia,2021-12-05,2,0.2018915700385647,-1.3258476236403347,36.19,Medium Risk,2026-01-08 17:56:47,CRITICAL
U09859,25,Male,High School,Unemployed,Unemployed,6322.14,3266.07,163554.52,Yes,Education,180136.25,120,2120.43,7.31,0.34,466,2.16,Asia,2025-06-01,2,-0.7950328072384865,-1.2192040004199505,71.73,Low Risk,2026-01-08 17:56:47,CRITICAL
U09860,69,Other,High School,Employed,Doctor,7934.19,2799.2,256358.06,Yes,Education,255827.17,12,23606.69,19.25,2.98,368,2.69,Other,2024-06-15,2,1.347378995600258,-1.609868282840108,-12.08,,2026-01-08 17:56:47,CRITICAL
U09862,50,Male,Bachelor,Employed,Student,3120.48,1147.34,311584.82,Yes,Education,264214.49,12,22890.86,7.24,7.34,372,8.32,Other,2022-04-30,3,3.197094193830521,-0.1561356783070823,-142.69,,2026-01-08 17:56:47,CRITICAL
U09865,62,Male,High School,Employed,Engineer,1973.22,788.4,209549.92,Yes,Education,200316.67,36,6607.55,11.52,3.35,579,8.85,North America,2022-09-16,1,1.132992164950539,0.9668652252685288,-13.25,,2026-01-08 17:56:47,CRITICAL
U09866,38,Male,Bachelor,Unemployed,Engineer,1442.14,944.06,14374.93,No,,0.0,0,0.0,0.0,0.0,375,0.83,North America,2025-01-12,2,-0.0048015911543426,-1.8946243611536224,77.65,Low Risk,2026-01-08 17:56:47,CRITICAL
U09868,48,Female,High School,Self-employed,Student,2293.51,703.95,212117.53,No,,0.0,0,0.0,0.0,0.0,354,7.71,Asia,2023-01-17,1,-0.2502520519652785,-0.2910900453321522,76.66,Low Risk,2026-01-08 17:56:47,CRITICAL
U09871,64,Female,Master,Employed,Accountant,3360.84,2636.71,34367.48,Yes,Home,299727.2,120,5037.65,16.09,1.5,622,0.85,Other,2022-06-23,0,0.4478612230601421,-0.8326001061729223,44.27,Medium Risk,2026-01-08 17:56:47,CRITICAL
U09872,69,Female,High School,Self-employed,Student,7004.94,3994.98,369640.35,Yes,Home,339748.6,24,16434.56,14.76,2.35,805,4.4,North America,2023-04-21,0,0.9221248771337086,0.7859065850083156,27.38,High Risk,2026-01-08 17:56:47,CRITICAL
